"customer_id","orders","revenue","avg_order_value"
"16807","3","1566.3100","16.6628723404255319"
"16808","2","483.4400","14.2188235294117647"
"16809","5","1420.1900","6.8608212560386473"
"16810","1","544.4800","20.1659259259259259"
"16811","2","653.0600","18.6588571428571429"
"16812","1","933.9500","33.3553571428571429"
"16813","10","2507.5900","3.8998289269051322"
"16814","21","10080.5300","20.6145807770961145"
"16816","4","590.2800","14.7570000000000000"
"16817","9","2441.7400","20.6927118644067797"
"16818","11","5448.1900","18.9173263888888889"
"16820","1","767.4100","18.7173170731707317"
"16823","1","588.0800","12.0016326530612245"
"16824","2","648.2900","18.0080555555555556"
"16825","2","1122.7800","31.1883333333333333"
"16826","1","493.0000","15.9032258064516129"
"16828","2","168.7000","16.8700000000000000"
"16829","1","310.0200","19.3762500000000000"
"16830","1","621.1400","15.1497560975609756"
"16832","3","324.4500","14.7477272727272727"
"16833","4","2076.2400","23.0693333333333333"
"16834","1","532.3400","17.7446666666666667"
"16835","2","403.1500","19.1976190476190476"
"16836","2","304.9300","21.7807142857142857"
"16837","11","5963.6700","22.0876666666666667"
"16838","2","895.9700","25.5991428571428571"
"16839","34","22972.4100","60.2950393700787402"
"16841","6","2641.7200","16.7197468354430380"
"16842","3","2027.4900","21.3420000000000000"
"16843","16","15036.1300","27.8963450834879406"
"16846","1","299.2800","19.9520000000000000"
"16847","1","295.8000","16.4333333333333333"
"16848","1","327.0200","19.2364705882352941"
"16849","1","269.7400","15.8670588235294118"
"16850","1","474.4900","17.5737037037037037"
"16851","3","537.5400","17.3400000000000000"
"16852","2","276.2600","16.2505882352941176"
"16855","2","472.5000","16.8750000000000000"
"16856","1","70.8000","17.7000000000000000"
"16858","1","675.6300","42.2268750000000000"
"16859","2","1217.4400","14.8468292682926829"
"16861","2","173.7600","28.9600000000000000"
"16863","2","803.6100","20.6053846153846154"
"16866","3","310.9200","19.4325000000000000"
"16869","4","1327.2800","7.0977540106951872"
"16871","6","4344.8300","21.1942926829268293"
"16872","3","789.7300","87.7477777777777778"
"16873","6","9961.7500","25.6086118251928021"
"16875","5","3134.5900","19.2306134969325153"
"16877","6","1303.2100","5.5220762711864407"
"16878","1","13.3000","4.4333333333333333"
"16880","7","2584.6400","9.5727407407407407"
"16881","1","864.0000","432.0000000000000000"
"16882","3","979.3800","16.8858620689655172"
"16883","2","386.3800","6.7785964912280702"
"16884","2","755.2600","17.1650000000000000"
"16885","3","736.3800","4.8766887417218543"
"16887","1","438.9900","7.5687931034482759"
"16889","3","2132.1800","12.3247398843930636"
"16891","5","1229.4400","4.2248797250859107"
"16892","5","756.6600","5.6048888888888889"
"16893","1","266.4600","3.3729113924050633"
"16895","1","366.0300","3.5885294117647059"
"16897","2","509.7600","8.0914285714285714"
"16898","3","789.4700","3.0838671875000000"
"16899","6","1940.1400","11.0235227272727273"
"16900","3","1359.7600","11.4265546218487395"
"16902","1","2775.8700","45.5060655737704918"
"16903","1","524.2200","6.0955813953488372"
"16904","16","6284.2400","5.5514487632508834"
"16905","7","4665.4300","15.6034448160535117"
"16906","4","893.3400","6.2471328671328671"
"16907","5","2260.3600","7.1304731861198738"
"16909","1","542.1000","20.0777777777777778"
"16910","8","2229.9500","2.9226081258191350"
"16912","11","4345.0400","25.8633333333333333"
"16913","1","233.4400","23.3440000000000000"
"16914","1","376.6400","6.3837288135593220"
"16915","6","1067.4500","12.2695402298850575"
"16916","2","781.9200","4.1591489361702128"
"16917","1","530.6200","37.9014285714285714"
"16918","6","1636.5700","8.1828500000000000"
"16919","11","4144.2400","7.8787832699619772"
"16921","1","234.4400","2.7909523809523810"
"16923","19","11589.8400","11.2741634241245136"
"16924","3","1195.6700","10.6756250000000000"
"16926","1","335.3500","17.6500000000000000"
"16927","3","559.5500","79.9357142857142857"
"16928","17","4069.4300","12.6773520249221184"
"16929","7","1846.9000","17.1009259259259259"
"16930","3","729.2500","9.2310126582278481"
"16931","21","7852.3400","5.5142837078651685"
"16932","1","311.9400","3.4279120879120879"
"16933","2","706.5100","12.6162500000000000"
"16934","2","1465.5900","15.9303260869565217"
"16936","1","544.5200","6.5604819277108434"
"16938","4","3754.5100","10.8511849710982659"
"16940","3","4398.2400","10.5981686746987952"
"16942","9","3098.2600","6.8697560975609756"
"16943","3","1844.4300","27.5288059701492537"
"16945","19","7572.6000","17.7760563380281690"
"16947","1","657.4600","19.9230303030303030"
"16948","3","644.8700","25.7948000000000000"
"16949","6","2113.3900","25.7730487804878049"
"16950","3","2475.8300","38.6848437500000000"
"16951","3","1584.8900","14.9517924528301887"
"16952","2","211.2600","10.5630000000000000"
"16953","1","20.8000","20.8000000000000000"
"16954","9","2677.5300","40.5686363636363636"
"16955","4","921.8400","21.9485714285714286"
"16956","1","467.0900","19.4620833333333333"
"16957","2","695.1200","24.8257142857142857"
"16959","1","198.6000","18.0545454545454545"
"16960","3","858.4500","6.1758992805755396"
"16961","1","359.7900","17.1328571428571429"
"16963","1","195.7500","15.0576923076923077"
"16965","1","279.6500","6.3556818181818182"
"16966","7","2896.2200","82.7491428571428571"
"16967","1","412.0200","14.7150000000000000"
"16968","2","548.9100","14.0746153846153846"
"16969","3","874.4300","15.6148214285714286"
"16971","1","586.7300","9.3131746031746032"
"16976","1","601.9200","150.4800000000000000"
"16978","1","554.7400","8.9474193548387097"
"16979","6","3350.7900","23.4320979020979021"
"16980","2","1431.7500","11.7356557377049180"
"16982","1","674.7000","17.7552631578947368"
"16983","7","3087.8700","14.2298156682027650"
"16984","2","7459.7300","12.9284748700173310"
"16985","10","11500.5000","53.2430555555555556"
"16986","2","1873.2000","624.4000000000000000"
"16987","7","2436.4600","12.7563350785340314"
"16988","1","242.9400","17.3528571428571429"
"16989","6","1992.9000","94.9000000000000000"
"16990","1","179.0000","179.0000000000000000"
"16992","5","2251.4100","17.3185384615384615"
"16996","6","2313.2700","37.9224590163934426"
"16997","3","1677.0000","72.9130434782608696"
"16998","4","295.0000","73.7500000000000000"
"16999","2","669.5100","19.6914705882352941"
"17001","11","6455.6200","24.4531060606060606"
"17002","3","1930.9300","29.7066153846153846"
"17004","2","2267.8800","35.9980952380952381"
"17006","4","1027.2900","17.7118965517241379"
"17007","6","1422.4200","17.3465853658536585"
"17010","1","305.2200","16.0642105263157895"
"17011","1","405.6000","17.6347826086956522"
"17014","3","1110.9100","9.5768103448275862"
"17015","3","2558.0600","8.6129966329966330"
"17017","20","14422.1200","40.2852513966480447"
"17018","2","1112.1000","55.6050000000000000"
"17019","4","2014.7500","6.4782958199356913"
"17022","1","196.4000","10.3368421052631579"
"17024","3","208.3500","29.7642857142857143"
"17025","3","464.0900","42.1900000000000000"
"17026","2","322.4100","35.8233333333333333"
"17027","6","1288.3500","5.9370967741935484"
"17029","2","716.0000","358.0000000000000000"
"17030","1","201.9400","13.4626666666666667"
"17031","2","479.9500","17.1410714285714286"
"17033","3","1709.8800","36.3804255319148936"
"17034","3","991.3600","23.0548837209302326"
"17035","2","574.5900","15.5294594594594595"
"17037","1","1984.5500","17.8788288288288288"
"17038","1","183.3500","4.9554054054054054"
"17040","1","1091.2100","41.9696153846153846"
"17041","3","1733.0500","16.0467592592592593"
"17042","5","1562.0300","10.5542567567567568"
"17043","4","2633.7700","19.9528030303030303"
"17044","1","1560.0000","156.0000000000000000"
"17045","3","421.0400","16.1938461538461538"
"17046","1","785.4800","28.0528571428571429"
"17047","3","1829.4800","17.0979439252336449"
"17048","3","1489.4700","21.2781428571428571"
"17049","9","8763.3100","18.3717190775681342"
"17050","6","4590.0100","10.7746713615023474"
"17051","1","358.6200","6.0783050847457627"
"17052","1","531.3200","4.1509375000000000"
"17053","1","847.6800","38.5309090909090909"
"17054","5","1980.3000","16.6411764705882353"
"17058","3","1721.4600","19.3422471910112360"
"17059","5","4823.6300","5.9624598269468480"
"17060","1","266.9400","38.1342857142857143"
"17061","11","8322.6400","56.2340540540540541"
"17062","4","811.1600","7.9525490196078431"
"17063","7","2213.9400","19.0856896551724138"
"17064","3","1444.7200","14.4472000000000000"
"17068","21","7793.0900","17.2795787139689579"
"17069","9","4798.5600","19.6662295081967213"
"17070","1","596.5600","6.4146236559139785"
"17071","9","4499.0400","18.2147368421052632"
"17073","4","2089.0600","9.0828695652173913"
"17075","4","1573.2600","12.4861904761904762"
"17076","3","1014.2600","30.7351515151515152"
"17078","2","441.2000","12.2555555555555556"
"17079","1","178.2000","59.4000000000000000"
"17080","2","327.2200","36.3577777777777778"
"17081","2","461.9100","4.7133673469387755"
"17082","2","3103.8500","27.9626126126126126"
"17083","3","2186.1600","30.7909859154929577"
"17084","2","4619.7600","18.5532530120481928"
"17085","5","2994.7500","8.7310495626822157"
"17086","6","2519.6000","21.1731092436974790"
"17088","4","3203.5100","17.5055191256830601"
"17090","7","2855.2300","27.4541346153846154"
"17091","9","5513.5600","19.5516312056737589"
"17092","4","2583.2100","15.1064912280701754"
"17094","1","427.2000","20.3428571428571429"
"17095","3","1905.7600","18.6839215686274510"
"17096","4","1539.6700","21.6854929577464789"
"17097","8","1355.1300","4.3997727272727273"
"17100","2","1228.2300","14.9784146341463415"
"17101","4","2148.7300","40.5420754716981132"
"17102","1","25.5000","25.5000000000000000"
"17105","2","819.4800","7.3167857142857143"
"17107","6","16226.1400","26.9090215588723051"
"17109","6","1555.4200","8.6412222222222222"
"17110","1","343.6500","14.9413043478260870"
"17111","1","331.3300","8.4956410256410256"
"17114","8","1448.5700","6.7375348837209302"
"17115","3","1377.2400","22.5777049180327869"
"17117","1","182.5000","13.0357142857142857"
"17118","1","205.6200","15.8169230769230769"
"17119","2","1196.6100","18.9938095238095238"
"17120","1","516.7200","17.2240000000000000"
"17122","1","237.0400","19.7533333333333333"
"17123","1","605.4000","37.8375000000000000"
"17124","1","451.9000","9.8239130434782609"
"17125","1","425.2000","6.9704918032786885"
"17126","5","1804.7400","4.3072553699284010"
"17128","1","234.7300","10.6695454545454545"
"17131","5","4206.0700","20.6179901960784314"
"17133","7","9478.3100","201.6661702127659574"
"17134","2","797.2000","18.9809523809523810"
"17135","7","1548.2800","20.9227027027027027"
"17138","1","662.4000","16.1560975609756098"
"17139","12","16337.2400","23.1733900709219858"
"17140","1","608.3600","19.0112500000000000"
"17142","1","690.9000","36.3631578947368421"
"17144","2","1276.7100","21.2785000000000000"
"17146","3","1152.2800","19.8668965517241379"
"17147","4","2619.6100","23.3893750000000000"
"17148","1","133.3800","13.3380000000000000"
"17152","3","2570.2500","135.2763157894736842"
"17153","1","402.1900","15.4688461538461538"
"17154","1","476.2200","13.6062857142857143"
"17155","2","416.2500","14.3534482758620690"
"17157","2","572.5800","24.8947826086956522"
"17158","3","1738.7200","18.8991304347826087"
"17159","3","2640.0200","16.5001250000000000"
"17160","6","5278.9000","16.1434250764525994"
"17162","10","2672.1300","16.8058490566037736"
"17163","2","293.1000","58.6200000000000000"
"17164","7","3782.7600","17.6764485981308411"
"17165","1","195.9800","16.3316666666666667"
"17166","2","243.8400","17.4171428571428571"
"17169","2","1324.6100","15.4024418604651163"
"17171","1","338.0500","14.6978260869565217"
"17172","1","516.1200","19.1155555555555556"
"17173","8","6085.1000","47.1713178294573643"
"17174","1","59.9000","14.9750000000000000"
"17175","4","2059.6300","22.6332967032967033"
"17176","1","702.7300","27.0280769230769231"
"17179","3","1239.5600","10.4164705882352941"
"17180","4","933.3100","6.0604545454545455"
"17181","2","244.9200","9.0711111111111111"
"17183","6","4758.0400","45.3146666666666667"
"17186","2","288.0000","72.0000000000000000"
"17187","1","529.9000","21.1960000000000000"
"17188","7","4583.9900","37.5736885245901639"
"17189","2","486.5800","6.3192207792207792"
"17190","2","484.5600","21.0678260869565217"
"17191","7","3643.4700","9.9821095890410959"
"17193","7","2476.9000","58.9738095238095238"
"17194","2","319.1100","7.5978571428571429"
"17197","1","1434.4800","29.8850000000000000"
"17198","3","1012.6800","7.0325000000000000"
"17201","1","536.2800","8.0041791044776119"
"17203","6","4869.0300","22.9671226415094340"
"17204","4","2010.5700","27.1698648648648649"
"17205","1","454.5600","30.3040000000000000"
"17206","1","219.2400","27.4050000000000000"
"17211","8","3464.3800","10.9980317460317460"
"17212","1","226.8500","56.7125000000000000"
"17213","7","5061.0300","18.4709124087591241"
"17214","6","1720.9600","10.1232941176470588"
"17217","1","133.4500","10.2653846153846154"
"17218","10","3395.7100","7.8786774941995360"
"17219","1","233.5700","5.0776086956521739"
"17220","14","4732.6900","7.2144664634146341"
"17221","2","495.3200","5.9677108433734940"
"17222","1","626.9400","13.0612500000000000"
"17223","2","794.0900","10.3128571428571429"
"17226","1","539.9900","15.4282857142857143"
"17227","6","984.6600","18.2344444444444444"
"17228","8","2900.2300","9.9664261168384880"
"17229","2","449.4200","7.3675409836065574"
"17230","8","7055.8000","58.7983333333333333"
"17231","10","5406.2600","6.2427944572748268"
"17232","2","564.6100","11.5226530612244898"
"17233","1","363.9700","8.8773170731707317"
"17234","1","189.6400","11.1552941176470588"
"17235","2","940.7000","23.5175000000000000"
"17236","6","1367.1700","8.7639102564102564"
"17237","2","745.2600","19.1092307692307692"
"17238","17","5937.2800","6.8718518518518519"
"17239","1","756.0000","30.2400000000000000"
"17242","2","1716.8000","31.7925925925925926"
"17243","26","14320.4300","21.8299237804878049"
"17244","1","1386.4600","29.4991489361702128"
"17245","1","222.4500","20.2227272727272727"
"17247","1","415.6200","5.5416000000000000"
"17248","1","383.8600","4.3130337078651685"
"17250","2","769.6900","8.1020000000000000"
"17251","1","366.8300","7.3366000000000000"
"17252","2","457.7100","3.8788983050847458"
"17253","1","302.6200","10.4351724137931034"
"17254","2","431.6600","2.7494267515923567"
"17255","2","418.0500","3.7662162162162162"
"17256","2","274.8000","12.4909090909090909"
"17259","2","851.0300","4.6759890109890110"
"17262","5","1506.3200","100.4213333333333333"
"17263","1","109.2400","2.8747368421052632"
"17265","2","910.3500","4.6210659898477157"
"17266","3","486.3900","3.7704651162790698"
"17267","2","399.1600","7.9832000000000000"
"17268","4","1359.6400","135.9640000000000000"
"17272","4","3294.5100","20.2117177914110429"
"17274","1","244.5500","5.8226190476190476"
"17277","2","1396.9000","15.3505494505494505"
"17278","1","304.1800","15.2090000000000000"
"17279","1","537.0300","31.5900000000000000"
"17282","3","2103.6200","15.6986567164179104"
"17284","6","2597.1800","6.3191727493917275"
"17286","1","203.0200","3.1721875000000000"
"17287","7","1768.8700","9.4088829787234043"
"17288","7","1795.9200","9.2098461538461538"
"17289","3","1767.8200","10.2780232558139535"
"17290","2","694.5600","4.7248979591836735"
"17291","1","1652.4000","550.8000000000000000"
"17293","9","3031.5200","14.1000930232558140"
"17295","3","776.1700","7.6095098039215686"
"17297","1","193.4600","2.8874626865671642"
"17298","2","667.5900","15.1725000000000000"
"17299","4","1341.0100","13.8248453608247423"
"17301","1","278.2200","3.3121428571428571"
"17302","5","1573.5900","13.1132500000000000"
"17303","1","419.5800","5.0551807228915663"
"17306","19","12335.1000","146.8464285714285714"
"17309","1","129.4000","7.6117647058823529"
"17311","2","2087.0800","28.2037837837837838"
"17312","3","875.1000","38.0478260869565217"
"17313","1","2780.9400","95.8944827586206897"
"17314","8","3064.2400","18.9150617283950617"
"17315","38","9706.4300","14.7290288315629742"
"17317","3","4432.0200","295.4680000000000000"
"17320","3","2014.2200","18.3110909090909091"
"17321","2","928.7600","6.3180952380952381"
"17323","7","1315.0700","4.7820727272727273"
"17324","4","1420.1000","23.2803278688524590"
"17325","1","152.9000","16.9888888888888889"
"17329","2","1093.5400","20.2507407407407407"
"17330","2","479.4000","59.9250000000000000"
"17331","1","525.6000","175.2000000000000000"
"17333","1","614.9700","17.5705714285714286"
"17334","2","312.0600","26.0050000000000000"
"17337","4","3121.5600","4.0020000000000000"
"17338","8","11662.2100","10.0536293103448276"
"17339","2","302.2800","23.2523076923076923"
"17340","11","20503.2400","32.5448253968253968"
"17341","3","1465.9900","5.3896691176470588"
"17343","1","257.5400","11.1973913043478261"
"17344","1","200.0100","4.4446666666666667"
"17345","4","716.0800","6.1731034482758621"
"17346","15","4493.9300","6.0321208053691275"
"17347","1","228.9600","228.9600000000000000"
"17348","5","1731.1000","5.9081911262798635"
"17349","1","119.9500","10.9045454545454545"
"17350","4","1678.2700","16.9522222222222222"
"17351","3","710.4000","19.2000000000000000"
"17353","2","2392.5000","217.5000000000000000"
"17354","1","1843.3300","83.7877272727272727"
"17356","1","280.8700","10.8026923076923077"
"17357","2","920.9600","11.2312195121951220"
"17358","2","598.7400","6.2368750000000000"
"17359","1","185.2900","9.2645000000000000"
"17360","3","936.2000","5.0333333333333333"
"17361","3","965.1200","19.3024000000000000"
"17362","2","418.9000","8.5489795918367347"
"17364","11","6869.9700","12.5823626373626374"
"17365","8","6678.2300","10.6172178060413355"
"17367","1","216.6500","4.9238636363636364"
"17368","8","2457.4400","15.9574025974025974"
"17370","4","632.8400","13.1841666666666667"
"17371","3","699.7000","5.7826446280991736"
"17372","8","2303.0900","6.0290314136125654"
"17373","4","777.1200","11.7745454545454545"
"17374","2","719.7400","17.1366666666666667"
"17375","3","562.9000","5.7438775510204082"
"17376","2","279.9000","7.9971428571428571"
"17377","20","8049.2100","11.9958420268256334"
"17379","1","535.3600","4.9115596330275229"
"17381","29","21377.6900","187.5235964912280702"
"17382","1","80.4000","26.8000000000000000"
"17383","1","276.4500","4.0654411764705882"
"17384","2","443.9900","16.4440740740740741"
"17385","1","317.0000","5.4655172413793103"
"17386","6","4380.5400","97.3453333333333333"
"17387","2","1201.9700","11.4473333333333333"
"17388","4","1350.2900","61.3768181818181818"
"17389","34","38345.1600","143.0789552238805970"
"17391","2","508.8000","169.6000000000000000"
"17392","2","756.0900","7.9588421052631579"
"17394","1","252.3700","28.0411111111111111"
"17396","8","11269.4000","321.9828571428571429"
"17397","2","1042.5100","7.7222962962962963"
"17398","3","833.9800","18.5328888888888889"
"17400","5","3201.6700","10.0052187500000000"
"17402","13","4344.0600","48.8096629213483146"
"17403","1","333.5800","8.5533333333333333"
"17404","15","45231.4100","168.1465055762081784"
"17405","3","1387.1000","12.8435185185185185"
"17406","3","4474.4300","23.8001595744680851"
"17408","1","58.1500","14.5375000000000000"
"17409","2","1423.6500","61.8978260869565217"
"17410","5","1747.5000","18.7903225806451613"
"17411","3","1211.4400","17.5571014492753623"
"17412","7","2039.4200","19.6098076923076923"
"17414","2","1175.2000","146.9000000000000000"
"17415","1","764.3900","34.7450000000000000"
"17416","7","10503.5600","26.3908542713567839"
"17418","2","762.2700","16.9393333333333333"
"17419","12","6400.4800","20.2546835443037975"
"17420","3","919.7000","20.9022727272727273"
"17422","6","3021.4700","16.1575935828877005"
"17423","2","947.3900","24.9313157894736842"
"17425","2","1075.4300","17.6300000000000000"
"17426","6","7899.5200","18.8532696897374702"
"17427","1","171.6000","57.2000000000000000"
"17428","28","28016.0300","54.5058949416342412"
"17429","3","933.0200","13.7208823529411765"
"17430","2","493.4600","21.4547826086956522"
"17431","1","493.0500","9.3028301886792453"
"17432","2","613.6700","9.1592537313432836"
"17433","1","419.6600","5.7487671232876712"
"17434","7","4079.4800","18.3760360360360360"
"17436","2","216.3000","24.0333333333333333"
"17438","1","532.1500","23.1369565217391304"
"17440","3","200.4600","28.6371428571428571"
"17442","6","3804.4300","16.9085777777777778"
"17443","1","2136.9600","534.2400000000000000"
"17444","3","4191.8800","23.2882222222222222"
"17446","2","151.5000","13.7727272727272727"
"17447","2","1038.1200","16.7438709677419355"
"17449","7","3647.0800","9.0274257425742574"
"17450","46","361819.7300","580.7700321027287319"
"17451","7","2600.7100","17.5723648648648649"
"17453","2","646.9200","22.3075862068965517"
"17454","4","765.7600","8.5084444444444444"
"17455","1","148.2000","16.4666666666666667"
"17456","1","363.8000","15.1583333333333333"
"17457","5","3116.7400","103.8913333333333333"
"17458","1","476.6400","6.3552000000000000"
"17459","2","853.3100","5.7656081081081081"
"17460","6","1286.9800","24.2826415094339623"
"17461","3","1096.2200","6.4483529411764706"
"17462","2","749.2700","24.1700000000000000"
"17463","5","3111.9700","9.0464244186046512"
"17464","1","339.5100","28.2925000000000000"
"17466","2","1228.8900","17.5555714285714286"
"17468","2","137.0000","27.4000000000000000"
"17469","5","3205.6800","20.9521568627450980"
"17470","5","1836.7600","15.0554098360655738"
"17472","3","1068.4000","4.1734375000000000"
"17475","1","303.1500","15.1575000000000000"
"17480","1","612.7800","17.5080000000000000"
"17481","4","1668.9800","15.1725454545454545"
"17483","3","555.8800","17.9316129032258065"
"17486","1","621.8900","15.5472500000000000"
"17489","2","394.0400","13.1346666666666667"
"17490","7","2895.0300","27.8368269230769231"
"17491","10","5787.0700","33.2590229885057471"
"17492","1","628.7900","33.0942105263157895"
"17495","2","576.4800","18.0150000000000000"
"17496","1","661.0500","28.7413043478260870"
"17498","1","523.3400","14.9525714285714286"
"17499","1","959.0400","15.9840000000000000"
"17500","3","1154.5000","192.4166666666666667"
"17501","2","386.7000","16.1125000000000000"
"17502","4","971.5600","24.2890000000000000"
"17503","2","1054.1100","17.2804918032786885"
"17504","9","4897.0600","25.3733678756476684"
"17505","2","2155.4600","23.1769892473118280"
"17506","1","502.1000","22.8227272727272727"
"17507","2","1095.8100","7.6097916666666667"
"17508","1","630.1600","19.0957575757575758"
"17509","8","7763.7600","16.6604291845493562"
"17510","1","417.8400","16.0707692307692308"
"17511","31","141922.7100","102.5453106936416185"
"17512","10","4862.1000","31.1673076923076923"
"17513","1","584.0000","83.4285714285714286"
"17514","1","330.4300","4.8592647058823529"
"17515","4","941.7500","7.0279850746268657"
"17516","5","1197.2200","6.1082653061224490"
"17517","1","153.9400","13.9945454545454545"
"17519","6","2346.5200","22.3478095238095238"
"17520","1","859.4600","18.2863829787234043"
"17521","3","1190.2600","16.5313888888888889"
"17522","5","1443.7000","14.7316326530612245"
"17523","4","709.4700","18.6702631578947368"
"17524","1","192.2000","24.0250000000000000"
"17525","1","668.4000","47.7428571428571429"
"17526","4","1677.7000","64.5269230769230769"
"17527","4","1434.8700","21.4159701492537313"
"17528","8","5619.1600","14.8655026455026455"
"17530","10","3374.1400","6.3543126177024482"
"17531","1","515.1000","22.3956521739130435"
"17534","1","362.4800","24.1653333333333333"
"17535","1","209.8000","12.3411764705882353"
"17536","1","102.0000","25.5000000000000000"
"17537","2","1294.9100","11.8799082568807339"
"17538","1","115.0200","11.5020000000000000"
"17540","2","610.9000","22.6259259259259259"
"17542","1","279.3500","8.4651515151515152"
"17545","3","1082.0900","5.0329767441860465"
"17548","1","127.1000","21.1833333333333333"
"17549","2","315.8400","24.2953846153846154"
"17550","3","384.3100","6.4051666666666667"
"17551","1","513.2400","6.5800000000000000"
"17552","4","1311.8600","20.1824615384615385"
"17553","1","1725.2000","575.0666666666666667"
"17554","5","2870.7900","21.7484090909090909"
"17555","2","600.5400","4.6553488372093023"
"17556","1","258.2500","28.6944444444444444"
"17557","3","737.0900","16.3797777777777778"
"17560","5","1470.2100","31.9610869565217391"
"17561","1","199.0000","3.3728813559322034"
"17562","7","2093.5600","18.0479310344827586"
"17564","3","544.7100","9.2323728813559322"
"17566","2","1496.7000","6.4512931034482759"
"17567","8","6645.3300","28.0393670886075949"
"17569","1","606.2700","11.8876470588235294"
"17571","4","2059.4000","5.3214470284237726"
"17572","4","244.4500","18.8038461538461538"
"17573","3","457.5000","14.7580645161290323"
"17574","1","339.5500","24.2535714285714286"
"17576","19","6423.5600","9.5163851851851852"
"17578","1","208.9800","29.8542857142857143"
"17579","3","591.1800","8.6938235294117647"
"17580","3","297.0900","4.6420312500000000"
"17581","25","18061.5800","26.5221439060205580"
"17582","1","184.4700","5.7646875000000000"
"17584","2","2294.1000","43.2849056603773585"
"17585","4","1646.7700","5.3992459016393443"
"17588","3","2513.5000","62.8375000000000000"
"17589","4","3558.8600","10.5604154302670623"
"17590","3","2355.8200","7.8007284768211921"
"17591","7","5090.0500","16.2103503184713376"
"17593","5","5617.9100","18.6641528239202658"
"17594","2","1476.5200","19.6869333333333333"
"17595","2","682.6500","4.8760714285714286"
"17596","7","4729.6800","11.4798058252427184"
"17597","1","3430.3300","40.8372619047619048"
"17600","1","191.9700","12.7980000000000000"
"17601","1","207.6900","12.2170588235294118"
"17602","6","7524.1300","9.7715974025974026"
"17603","1","704.7200","44.0450000000000000"
"17604","2","514.1800","4.6743636363636364"
"17608","2","287.0000","3.5875000000000000"
"17609","5","1764.6200","4.7436021505376344"
"17611","15","5588.2700","7.1369987228607918"
"17612","6","2875.0700","15.3747058823529412"
"17613","14","7383.5100","15.0992024539877301"
"17614","1","582.0400","3.8802666666666667"
"17615","3","486.9000","24.3450000000000000"
"17616","3","2284.8000","190.4000000000000000"
"17618","3","1422.6800","12.5900884955752212"
"17619","1","298.4800","2.8158490566037736"
"17620","1","101.8400","20.3680000000000000"
"17621","3","1767.9000","53.5727272727272727"
"17623","1","780.7600","15.9338775510204082"
"17624","2","1308.0200","17.4402666666666667"
"17625","4","3174.8400","6.6979746835443038"
"17628","1","92.1000","15.3500000000000000"
"17629","8","2447.6100","15.1087037037037037"
"17630","2","865.0500","20.1174418604651163"
"17631","3","806.9800","13.2291803278688525"
"17633","4","2152.4000","19.9296296296296296"
"17634","9","3917.3200","8.1952301255230126"
"17636","1","482.7600","14.6290909090909091"
"17637","2","853.9700","15.8142592592592593"
"17639","1","186.8000","16.9818181818181818"
"17640","1","1875.9000","133.9928571428571429"
"17642","2","1330.7600","19.5700000000000000"
"17643","1","153.9000","12.8250000000000000"
"17644","11","5140.0300","19.6184351145038168"
"17646","3","1675.6400","20.4346341463414634"
"17647","1","179.7600","17.9760000000000000"
"17648","4","2753.2000","20.3940740740740741"
"17649","1","1364.2600","17.0532500000000000"
"17650","1","166.0800","20.7600000000000000"
"17651","10","6285.8600","17.5093593314763231"
"17652","12","8202.9600","19.3010823529411765"
"17653","4","2342.6600","31.6575675675675676"
"17654","1","187.0000","5.1944444444444444"
"17655","7","5339.8700","34.2299358974358974"
"17656","5","3066.6100","21.5958450704225352"
"17658","2","809.8800","32.3952000000000000"
"17659","12","5434.8600","19.0696842105263158"
"17660","1","506.1200","6.8394594594594595"
"17663","7","3473.3500","21.8449685534591195"
"17664","2","805.9200","14.3914285714285714"
"17666","2","1006.2000","30.4909090909090909"
"17667","5","3069.7600","16.5932972972972973"
"17668","2","614.9000","23.6500000000000000"
"17669","7","5852.8900","52.7287387387387387"
"17670","1","252.5000","19.4230769230769231"
"17671","4","2897.8200","33.3082758620689655"
"17672","2","5175.8100","31.3685454545454545"
"17673","6","3087.2300","7.8755867346938776"
"17674","2","551.0400","20.4088888888888889"
"17675","31","38059.0800","32.2261473327688400"
"17676","6","2234.9800","18.1705691056910569"
"17677","30","36220.0300","68.9905333333333333"
"17678","1","438.4800","18.2700000000000000"
"17679","2","3187.6700","77.7480487804878049"
"17680","1","257.8000","17.1866666666666667"
"17682","6","3768.1500","21.9078488372093023"
"17684","1","323.4700","15.4033333333333333"
"17685","7","5514.1200","26.8981463414634146"
"17686","7","9012.2600","21.1059953161592506"
"17690","15","7614.5100","20.1976392572944297"
"17691","2","390.4000","15.0153846153846154"
"17692","4","1221.5300","15.6606410256410256"
"17693","1","302.3700","12.5987500000000000"
"17694","1","367.3200","19.3326315789473684"
"17695","2","1486.0200","23.9680645161290323"
"17696","8","4406.7100","24.6184916201117318"
"17697","1","571.1000","18.4225806451612903"
"17698","1","178.3500","19.8166666666666667"
"17700","4","4550.6900","19.7856086956521739"
"17701","1","564.2500","17.0984848484848485"
"17702","4","3685.4100","25.2425342465753425"
"17703","3","1312.3200","16.4040000000000000"
"17704","2","1682.7700","28.0461666666666667"
"17705","9","2769.6200","17.8685161290322581"
"17706","17","17700.1700","27.7867660910518053"
"17707","2","269.4000","33.6750000000000000"
"17708","2","423.5800","7.9920754716981132"
"17709","1","250.4000","20.8666666666666667"
