"customer_id","frequency","monetary","segment"
"15636",2,724.76,"Mid Value"
"15637",1,223.36,"Low Value"
"15638",1,-94.00,"Low Value"
"15639",1,425.32,"Low Value"
"15640",17,12433.34,"High Value"
"15641",4,1887.20,"High Value"
"15643",6,647.40,"Mid Value"
"15644",4,813.00,"Mid Value"
"15645",1,612.01,"Mid Value"
"15646",4,425.14,"Low Value"
"15648",4,599.90,"Mid Value"
"15649",2,816.00,"Mid Value"
"15651",3,646.30,"Mid Value"
"15652",1,337.74,"Low Value"
"15653",2,877.44,"Mid Value"
"15654",2,922.53,"Mid Value"
"15655",2,511.32,"Mid Value"
"15656",4,748.50,"Mid Value"
"15657",1,30.00,"Low Value"
"15658",8,958.90,"Mid Value"
"15659",1,306.45,"Low Value"
"15660",12,1552.01,"High Value"
"15661",2,309.80,"Low Value"
"15663",1,138.14,"Low Value"
"15664",2,358.63,"Low Value"
"15665",2,2242.01,"High Value"
"15667",1,301.32,"Low Value"
"15668",1,76.32,"Low Value"
"15669",5,677.69,"Mid Value"
"15670",1,173.05,"Low Value"
"15671",10,2635.49,"High Value"
"15673",4,2881.02,"High Value"
"15674",8,1744.02,"High Value"
"15675",3,323.69,"Low Value"
"15676",5,3324.09,"High Value"
"15677",1,657.23,"Mid Value"
"15678",1,352.70,"Low Value"
"15679",4,781.28,"Mid Value"
"15680",3,1333.68,"High Value"
"15681",6,946.36,"Mid Value"
"15683",1,193.75,"Low Value"
"15687",11,2981.50,"High Value"
"15689",2,254.10,"Low Value"
"15690",2,239.76,"Low Value"
"15691",1,136.80,"Low Value"
"15692",1,191.04,"Low Value"
"15694",15,6423.60,"High Value"
"15695",2,409.98,"Low Value"
"15696",12,2644.46,"High Value"
"15699",1,309.65,"Low Value"
"15700",3,664.03,"Mid Value"
"15701",4,1542.14,"High Value"
"15703",1,211.50,"Low Value"
"15704",4,2293.62,"High Value"
"15705",1,143.10,"Low Value"
"15706",7,1001.81,"High Value"
"15707",4,945.58,"Mid Value"
"15708",11,3329.72,"High Value"
"15709",1,133.25,"Low Value"
"15712",5,1072.36,"High Value"
"15713",3,346.75,"Low Value"
"15714",2,330.88,"Low Value"
"15716",4,1118.81,"High Value"
"15717",1,150.30,"Low Value"
"15719",14,5043.96,"High Value"
"15720",1,598.73,"Mid Value"
"15721",1,507.08,"Mid Value"
"15722",6,2181.21,"High Value"
"15723",1,203.10,"Low Value"
"15724",3,212.30,"Low Value"
"15725",1,415.25,"Low Value"
"15727",7,5178.96,"High Value"
"15728",1,-134.80,"Low Value"
"15729",2,62.00,"Low Value"
"15730",4,1108.38,"High Value"
"15732",2,294.12,"Low Value"
"15733",1,162.30,"Low Value"
"15734",2,1339.45,"High Value"
"15737",12,1121.21,"High Value"
"15738",19,4788.77,"High Value"
"15739",1,449.12,"Low Value"
"15740",1,154.88,"Low Value"
"15743",4,784.46,"Mid Value"
"15744",1,34.80,"Low Value"
"15745",6,1071.24,"High Value"
"15746",2,182.96,"Low Value"
"15747",3,974.04,"Mid Value"
"15748",1,149.31,"Low Value"
"15749",4,21535.90,"High Value"
"15750",9,2451.23,"High Value"
"15752",8,2628.93,"High Value"
"15753",1,79.20,"Low Value"
"15754",4,455.67,"Low Value"
"15755",8,2318.88,"High Value"
"15756",4,532.96,"Mid Value"
"15757",2,714.42,"Mid Value"
"15758",1,205.25,"Low Value"
"15759",3,253.04,"Low Value"
"15762",2,583.75,"Mid Value"
"15763",3,1048.67,"High Value"
"15764",10,3245.47,"High Value"
"15766",1,315.06,"Low Value"
"15768",4,581.83,"Mid Value"
"15769",29,51823.72,"High Value"
"15773",1,635.68,"Mid Value"
"15774",1,270.80,"Low Value"
"15775",1,104.90,"Low Value"
"15776",1,241.62,"Low Value"
"15777",5,1021.61,"High Value"
"15780",3,475.28,"Low Value"
"15781",4,333.56,"Low Value"
"15782",4,2593.94,"High Value"
"15783",1,246.30,"Low Value"
"15785",8,2303.75,"High Value"
"15786",5,4834.20,"High Value"
"15787",3,948.05,"Mid Value"
"15789",1,351.30,"Low Value"
"15790",1,220.85,"Low Value"
"15791",3,1604.44,"High Value"
"15793",4,948.96,"Mid Value"
"15795",1,610.01,"Mid Value"
"15796",10,2666.61,"High Value"
"15797",4,2207.40,"High Value"
"15799",3,884.14,"Mid Value"
"15800",2,699.08,"Mid Value"
"15801",4,1042.19,"High Value"
"15802",3,-451.42,"Low Value"
"15803",1,415.82,"Low Value"
"15804",19,3848.55,"High Value"
"15805",20,5452.17,"High Value"
"15806",3,784.58,"Mid Value"
"15807",3,903.90,"Mid Value"
"15808",5,3724.77,"High Value"
"15809",6,399.21,"Low Value"
"15810",7,1145.43,"High Value"
"15811",9,2171.32,"High Value"
"15812",5,1801.14,"High Value"
"15813",2,1303.91,"High Value"
"15814",6,1842.73,"High Value"
"15815",5,2100.60,"High Value"
"15819",4,1905.45,"High Value"
"15820",1,206.98,"Low Value"
"15821",2,570.96,"Mid Value"
"15822",2,885.47,"Mid Value"
"15823",2,-840.76,"Low Value"
"15825",1,532.94,"Mid Value"
"15826",4,1649.36,"High Value"
"15827",20,1641.48,"High Value"
"15829",2,636.14,"Mid Value"
"15830",2,547.70,"Mid Value"
"15831",4,747.76,"Mid Value"
"15832",1,836.79,"Mid Value"
"15834",6,2084.90,"High Value"
"15835",4,954.09,"Mid Value"
"15836",2,117.47,"Low Value"
"15837",1,391.98,"Low Value"
"15838",21,33350.76,"High Value"
"15839",5,1020.74,"High Value"
"15840",3,345.66,"Low Value"
"15841",6,1209.10,"High Value"
"15843",1,118.95,"Low Value"
"15844",1,130.74,"Low Value"
"15845",10,3650.87,"High Value"
"15847",2,389.27,"Low Value"
"15850",2,238.85,"Low Value"
"15852",2,160.71,"Low Value"
"15853",1,110.80,"Low Value"
"15854",12,2974.65,"High Value"
"15855",5,712.24,"Mid Value"
"15856",31,16173.67,"High Value"
"15857",1,297.00,"Low Value"
"15858",5,1438.85,"High Value"
"15860",8,977.21,"Mid Value"
"15861",9,3000.36,"High Value"
"15862",4,832.88,"Mid Value"
"15863",2,68.84,"Low Value"
"15864",8,1769.78,"High Value"
"15865",3,895.13,"Mid Value"
"15866",1,230.53,"Low Value"
"15867",16,3797.79,"High Value"
"15869",2,149.64,"Low Value"
"15870",1,354.09,"Low Value"
"15872",2,360.93,"Low Value"
"15874",9,4330.67,"High Value"
"15877",3,440.78,"Low Value"
"15880",2,313.28,"Low Value"
"15881",8,438.24,"Low Value"
"15882",5,495.36,"Low Value"
"15883",2,396.48,"Low Value"
"15885",3,379.35,"Low Value"
"15886",1,181.09,"Low Value"
"15888",2,141.27,"Low Value"
"15889",2,446.87,"Low Value"
"15891",1,524.52,"Mid Value"
"15894",2,263.55,"Low Value"
"15895",1,179.17,"Low Value"
"15897",2,222.05,"Low Value"
"15898",6,1384.68,"High Value"
"15899",1,56.25,"Low Value"
"15900",1,351.11,"Low Value"
"15901",3,363.88,"Low Value"
"15903",8,5126.34,"High Value"
"15904",1,164.68,"Low Value"
"15906",8,1521.79,"High Value"
"15907",3,967.45,"Mid Value"
"15909",1,191.94,"Low Value"
"15910",8,1232.18,"High Value"
"15912",2,264.62,"Low Value"
"15916",10,1491.24,"High Value"
"15917",1,123.10,"Low Value"
"15918",2,334.23,"Low Value"
"15919",2,639.89,"Mid Value"
"15920",4,167.50,"Low Value"
"15921",1,336.03,"Low Value"
"15922",2,363.60,"Low Value"
"15923",1,127.08,"Low Value"
"15925",1,207.15,"Low Value"
"15930",1,426.63,"Low Value"
"15932",11,2461.85,"High Value"
"15933",3,1107.46,"High Value"
"15935",2,416.86,"Low Value"
"15937",1,145.35,"Low Value"
"15938",5,404.58,"Low Value"
"15939",16,6102.26,"High Value"
"15940",2,31.80,"Low Value"
"15942",1,337.44,"Low Value"
"15944",1,325.10,"Low Value"
"15945",1,181.00,"Low Value"
"15947",1,1708.24,"High Value"
"15948",2,955.24,"Mid Value"
"15949",2,364.72,"Low Value"
"15950",5,1705.26,"High Value"
"15951",3,669.57,"Mid Value"
"15952",4,806.57,"Mid Value"
"15953",10,1634.53,"High Value"
"15955",16,4389.81,"High Value"
"15957",1,428.89,"Low Value"
"15958",1,104.35,"Low Value"
"15963",2,470.76,"Low Value"
"15965",4,845.64,"Mid Value"
"15967",2,418.83,"Low Value"
"15969",4,582.90,"Mid Value"
"15970",1,314.10,"Low Value"
"15971",12,4199.85,"High Value"
"15973",3,99.77,"Low Value"
"15974",8,3429.55,"High Value"
"15975",1,371.01,"Low Value"
"15976",2,430.94,"Low Value"
"15977",2,1054.73,"High Value"
"15978",1,1098.78,"High Value"
"15980",3,2398.86,"High Value"
"15981",8,3408.48,"High Value"
"15983",4,1475.02,"High Value"
"15984",11,2816.97,"High Value"
"15985",3,1037.42,"High Value"
"15986",1,168.12,"Low Value"
"15987",7,1451.28,"High Value"
"15988",1,158.03,"Low Value"
"15990",2,792.11,"Mid Value"
"15992",1,41.99,"Low Value"
"15993",10,2756.82,"High Value"
"15994",1,427.07,"Low Value"
"15996",7,1044.78,"High Value"
"15998",6,3084.17,"High Value"
"16000",3,12393.70,"High Value"
"16003",5,2735.37,"High Value"
"16005",4,615.39,"Mid Value"
"16006",1,101.40,"Low Value"
"16007",4,1701.94,"High Value"
"16008",3,478.78,"Low Value"
"16009",4,992.71,"Mid Value"
"16010",3,407.50,"Low Value"
"16011",16,3362.71,"High Value"
"16012",3,1415.29,"High Value"
"16013",54,33366.25,"High Value"
"16014",4,653.13,"Mid Value"
"16015",4,690.54,"Mid Value"
"16016",10,1483.31,"High Value"
"16017",1,211.88,"Low Value"
"16018",2,408.90,"Low Value"
"16019",10,3450.24,"High Value"
"16020",3,851.01,"Mid Value"
"16022",1,628.28,"Mid Value"
"16023",3,719.81,"Mid Value"
"16024",1,251.24,"Low Value"
"16025",1,439.66,"Low Value"
"16026",1,236.09,"Low Value"
"16027",7,852.12,"Mid Value"
"16029",76,50992.61,"High Value"
"16030",1,331.24,"Low Value"
"16031",2,548.94,"Mid Value"
"16033",27,8727.61,"High Value"
"16034",3,437.70,"Low Value"
"16036",2,758.92,"Mid Value"
"16037",3,855.02,"Mid Value"
"16038",4,454.33,"Low Value"
"16040",3,1313.55,"High Value"
"16041",3,3166.40,"High Value"
"16042",7,1147.37,"High Value"
"16043",4,773.99,"Mid Value"
"16045",4,1340.70,"High Value"
"16048",3,243.69,"Low Value"
"16049",3,1111.79,"High Value"
"16050",1,137.90,"Low Value"
"16052",1,362.06,"Low Value"
"16053",2,1511.95,"High Value"
"16054",1,783.90,"Mid Value"
"16055",1,134.80,"Low Value"
"16056",1,664.85,"Mid Value"
"16057",10,2140.22,"High Value"
"16059",6,1459.86,"High Value"
"16061",1,-29.95,"Low Value"
"16062",4,1153.62,"High Value"
"16063",1,335.32,"Low Value"
"16065",1,372.09,"Low Value"
"16066",5,1521.87,"High Value"
"16070",2,852.15,"Mid Value"
"16071",1,326.24,"Low Value"
"16072",1,584.32,"Mid Value"
"16073",2,94.35,"Low Value"
"16076",11,2173.53,"High Value"
"16078",1,79.20,"Low Value"
"16079",3,1352.00,"High Value"
"16080",3,176.60,"Low Value"
"16081",5,2806.90,"High Value"
"16083",2,1317.62,"High Value"
"16084",1,436.18,"Low Value"
"16085",5,981.51,"Mid Value"
"16086",6,1119.31,"High Value"
"16091",2,315.06,"Low Value"
"16092",5,779.36,"Mid Value"
"16093",1,17.00,"Low Value"
"16094",6,1041.83,"High Value"
"16096",1,320.62,"Low Value"
"16097",1,185.05,"Low Value"
"16098",7,2005.63,"High Value"
"16099",3,731.90,"Mid Value"
"16101",3,1245.96,"High Value"
"16102",3,1842.14,"High Value"
"16103",6,1429.64,"High Value"
"16104",1,302.36,"Low Value"
"16105",1,336.96,"Low Value"
"16106",1,108.38,"Low Value"
"16107",7,3204.16,"High Value"
"16108",2,816.10,"Mid Value"
"16109",2,611.88,"Mid Value"
"16110",3,1337.48,"High Value"
"16112",4,195.74,"Low Value"
"16113",1,161.38,"Low Value"
"16114",1,135.75,"Low Value"
"16115",8,1667.97,"High Value"
"16116",2,592.88,"Mid Value"
"16117",1,232.21,"Low Value"
"16119",2,423.36,"Low Value"
"16120",5,1294.14,"High Value"
"16121",2,867.11,"Mid Value"
"16122",4,684.42,"Mid Value"
"16123",1,307.78,"Low Value"
"16124",2,187.15,"Low Value"
"16125",1,289.35,"Low Value"
"16126",4,6287.77,"High Value"
"16127",1,656.25,"Mid Value"
"16128",5,1880.22,"High Value"
"16131",6,3506.54,"High Value"
"16133",46,14305.66,"High Value"
"16134",3,603.69,"Mid Value"
"16135",1,517.55,"Mid Value"
"16136",3,709.38,"Mid Value"
"16138",1,-7.95,"Low Value"
"16139",3,635.41,"Mid Value"
"16140",4,703.77,"Mid Value"
"16141",1,620.40,"Mid Value"
"16142",1,535.34,"Mid Value"
"16143",7,2419.84,"High Value"
"16144",1,175.20,"Low Value"
"16145",18,3741.98,"High Value"
"16146",3,734.13,"Mid Value"
"16147",1,375.00,"Low Value"
"16148",1,76.32,"Low Value"
"16149",2,280.52,"Low Value"
"16150",10,1906.07,"High Value"
"16152",1,1829.04,"High Value"
"16153",5,1824.23,"High Value"
"16156",13,3024.62,"High Value"
"16157",4,644.24,"Mid Value"
"16159",1,348.20,"Low Value"
"16160",4,1009.45,"High Value"
"16161",26,5352.97,"High Value"
"16162",1,37.40,"Low Value"
"16163",3,441.60,"Low Value"
"16164",4,802.53,"Mid Value"
"16168",28,3770.60,"High Value"
"16169",4,1822.97,"High Value"
"16170",7,1880.42,"High Value"
"16171",1,73.20,"Low Value"
"16172",5,1140.21,"High Value"
"16173",7,1406.57,"High Value"
"16174",3,1009.55,"High Value"
"16175",4,1037.59,"High Value"
"16177",1,331.95,"Low Value"
"16178",1,197.90,"Low Value"
"16179",1,215.83,"Low Value"
"16180",10,10217.48,"High Value"
"16181",1,305.54,"Low Value"
"16182",4,6617.65,"High Value"
"16183",1,338.71,"Low Value"
"16184",7,1155.54,"High Value"
"16185",2,529.41,"Mid Value"
"16186",13,3991.94,"High Value"
"16187",17,6841.24,"High Value"
"16188",4,981.86,"Mid Value"
"16189",2,215.48,"Low Value"
"16190",1,215.08,"Low Value"
"16191",25,4913.32,"High Value"
"16193",1,314.45,"Low Value"
"16198",1,400.681,"Low Value"
"16200",2,1080.62,"High Value"
"16201",5,1821.52,"High Value"
"16202",1,365.27,"Low Value"
"16203",5,589.15,"Mid Value"
"16204",1,405.71,"Low Value"
"16205",4,761.38,"Mid Value"
"16206",4,537.06,"Mid Value"
"16207",1,394.38,"Low Value"
"16208",2,664.26,"Mid Value"
"16209",5,2262.62,"High Value"
"16210",18,21086.30,"High Value"
"16211",2,542.77,"Mid Value"
"16212",3,681.19,"Mid Value"
"16213",1,159.00,"Low Value"
"16214",3,1062.75,"High Value"
"16215",1,242.35,"Low Value"
"16216",1,914.93,"Mid Value"
"16217",4,259.39,"Low Value"
"16218",8,3054.87,"High Value"
"16221",3,864.86,"Mid Value"
"16222",1,846.72,"Mid Value"
"16224",4,1295.30,"High Value"
"16225",5,1096.32,"High Value"
"16226",3,255.12,"Low Value"
"16227",2,308.32,"Low Value"
"16229",2,1010.60,"High Value"
"16230",2,542.03,"Mid Value"
"16232",5,983.23,"Mid Value"
"16233",5,422.13,"Low Value"
"16235",6,858.41,"Mid Value"
"16236",1,432.20,"Low Value"
"16239",3,372.90,"Low Value"
"16240",5,3693.81,"High Value"
"16241",13,2607.87,"High Value"
"16242",8,3598.26,"High Value"
"16243",2,409.10,"Low Value"
"16244",2,1522.75,"High Value"
"16245",5,1352.36,"High Value"
"16247",1,114.56,"Low Value"
"16248",1,152.94,"Low Value"
"16249",5,1800.07,"High Value"
"16250",2,389.44,"Low Value"
"16252",1,-295.09,"Low Value"
"16253",3,3665.62,"High Value"
"16255",10,2609.30,"High Value"
"16256",2,732.63,"Mid Value"
"16257",1,46.95,"Low Value"
"16258",5,5203.51,"High Value"
"16260",1,1035.45,"High Value"
"16261",4,746.83,"Mid Value"
"16262",1,-31.65,"Low Value"
"16265",11,5423.15,"High Value"
"16266",7,861.89,"Mid Value"
"16268",2,667.65,"Mid Value"
"16270",1,1141.24,"High Value"
"16271",6,1423.29,"High Value"
"16272",1,411.70,"Low Value"
"16274",1,357.95,"Low Value"
"16275",1,559.87,"Mid Value"
"16276",1,810.60,"Mid Value"
"16278",3,537.83,"Mid Value"
"16279",4,1496.68,"High Value"
"16281",1,2062.06,"High Value"
"16282",1,168.30,"Low Value"
"16283",7,1531.51,"High Value"
"16284",2,823.97,"Mid Value"
"16287",1,142.50,"Low Value"
"16292",2,280.90,"Low Value"
"16293",12,2236.74,"High Value"
"16295",4,1328.55,"High Value"
"16297",4,275.40,"Low Value"
"16298",3,598.20,"Mid Value"
"16302",2,212.82,"Low Value"
"16303",4,5305.83,"High Value"
"16305",1,361.22,"Low Value"
"16306",9,602.27,"Mid Value"
"16308",4,2560.00,"High Value"
"16309",3,686.67,"Mid Value"
"16311",2,616.26,"Mid Value"
"16313",2,274.15,"Low Value"
"16315",1,226.37,"Low Value"
"16316",12,2755.56,"High Value"
"16317",3,1341.65,"High Value"
"16318",1,328.15,"Low Value"
"16319",1,404.40,"Low Value"
"16320",2,1038.46,"High Value"
"16321",7,230.70,"Low Value"
"16322",2,326.75,"Low Value"
"16323",1,207.50,"Low Value"
"16324",3,428.68,"Low Value"
"16325",5,510.54,"Mid Value"
"16326",15,3085.96,"High Value"
"16327",6,3844.22,"High Value"
"16330",4,242.21,"Low Value"
"16332",8,1583.20,"High Value"
"16333",22,26626.80,"High Value"
"16337",1,151.05,"Low Value"
"16338",1,214.80,"Low Value"
"16339",1,109.95,"Low Value"
"16340",1,549.07,"Mid Value"
"16341",6,1959.38,"High Value"
"16342",4,322.41,"Low Value"
"16343",2,370.48,"Low Value"
"16344",1,101.10,"Low Value"
"16345",1,575.41,"Mid Value"
"16347",2,887.65,"Mid Value"
"16348",7,1469.45,"High Value"
"16349",1,53.50,"Low Value"
"16350",5,1100.47,"High Value"
"16351",1,153.90,"Low Value"
"16352",2,494.44,"Low Value"
"16353",23,6675.71,"High Value"
"16354",2,395.80,"Low Value"
"16356",4,210.32,"Low Value"
"16357",3,658.88,"Mid Value"
"16358",5,2024.95,"High Value"
"16359",12,1460.37,"High Value"
"16360",8,3411.69,"High Value"
"16361",4,896.66,"Mid Value"
"16362",9,652.07,"Mid Value"
"16363",1,109.36,"Low Value"
"16364",2,707.04,"Mid Value"
"16365",9,1540.42,"High Value"
"16366",1,327.30,"Low Value"
"16367",2,804.49,"Mid Value"
"16368",2,497.43,"Low Value"
"16369",3,1553.66,"High Value"
"16370",4,1320.56,"High Value"
"16372",2,367.93,"Low Value"
"16374",2,473.03,"Low Value"
"16376",3,977.52,"Mid Value"
"16377",1,676.20,"Mid Value"
"16378",3,362.95,"Low Value"
"16379",5,2131.90,"High Value"
"16380",1,1780.59,"High Value"
"16383",2,668.36,"Mid Value"
"16384",2,584.50,"Mid Value"
"16385",3,555.89,"Mid Value"
"16386",2,317.20,"Low Value"
"16387",1,94.36,"Low Value"
"16389",5,1362.27,"High Value"
"16392",1,221.19,"Low Value"
"16393",20,2941.05,"High Value"
"16394",9,1412.06,"High Value"
"16395",5,1486.90,"High Value"
"16398",4,1631.15,"High Value"
"16399",2,408.57,"Low Value"
"16400",1,303.93,"Low Value"
"16401",20,4061.24,"High Value"
"16402",2,299.60,"Low Value"
"16403",2,161.05,"Low Value"
"16404",1,443.05,"Low Value"
"16405",2,167.25,"Low Value"
"16406",1,163.07,"Low Value"
"16407",10,2126.93,"High Value"
"16409",5,2028.88,"High Value"
"16411",2,214.65,"Low Value"
"16412",1,151.83,"Low Value"
"16413",1,262.20,"Low Value"
"16414",2,126.25,"Low Value"
"16415",1,210.35,"Low Value"
"16416",4,1026.99,"High Value"
"16418",3,675.27,"Mid Value"
"16419",7,959.48,"Mid Value"
"16422",75,33805.69,"High Value"
"16423",1,346.12,"Low Value"
"16424",2,82.56,"Low Value"
"16425",1,302.70,"Low Value"
"16426",10,1908.25,"High Value"
"16427",2,241.06,"Low Value"
"16428",1,-2.95,"Low Value"
"16429",1,284.55,"Low Value"
"16430",1,300.85,"Low Value"
"16431",3,642.81,"Mid Value"
"16432",1,287.40,"Low Value"
"16433",1,184.26,"Low Value"
"16434",7,1522.25,"High Value"
"16438",5,798.35,"Mid Value"
"16440",5,3640.67,"High Value"
"16441",2,381.20,"Low Value"
"16442",3,616.79,"Mid Value"
"16444",5,638.77,"Mid Value"
"16445",1,230.51,"Low Value"
"16446",3,2.90,"Low Value"
"16447",1,259.01,"Low Value"
"16448",1,188.89,"Low Value"
"16449",3,674.69,"Mid Value"
"16450",1,311.92,"Low Value"
"16451",1,266.97,"Low Value"
"16454",3,-8.15,"Low Value"
"16455",7,1841.18,"High Value"
"16456",5,2158.37,"High Value"
"16457",1,208.36,"Low Value"
"16458",18,3482.74,"High Value"
"16460",3,814.72,"Mid Value"
"16461",1,151.42,"Low Value"
"16462",4,102.0,"Low Value"
"16463",7,1383.70,"High Value"
"16464",3,1314.68,"High Value"
"16466",7,1603.46,"High Value"
"16468",1,74.90,"Low Value"
"16469",4,650.43,"Mid Value"
"16470",5,757.44,"Mid Value"
"16471",1,223.95,"Low Value"
"16473",4,314.86,"Low Value"
"16474",11,1811.47,"High Value"
"16475",4,544.30,"Mid Value"
"16477",7,2494.46,"High Value"
"16478",3,331.00,"Low Value"
"16479",2,300.83,"Low Value"
"16480",1,769.29,"Mid Value"
"16482",1,220.62,"Low Value"
"16483",1,139.35,"Low Value"
"16484",3,379.40,"Low Value"
"16485",1,363.65,"Low Value"
"16488",4,492.20,"Low Value"
"16491",1,731.50,"Mid Value"
"16493",6,1329.66,"High Value"
"16494",1,826.53,"Mid Value"
"16495",3,684.41,"Mid Value"
"16496",4,1562.22,"High Value"
"16497",6,2965.69,"High Value"
"16498",3,86.12,"Low Value"
"16499",5,319.10,"Low Value"
"16500",6,400.86,"Low Value"
"16503",5,1421.43,"High Value"
"16504",1,484.38,"Low Value"
"16505",1,777.60,"Mid Value"
"16506",2,90.30,"Low Value"
"16509",1,363.70,"Low Value"
"16510",1,248.10,"Low Value"
"16511",3,950.26,"Mid Value"
"16513",4,874.59,"Mid Value"
"16515",5,1627.13,"High Value"
"16516",1,101.70,"Low Value"
"16517",1,162.70,"Low Value"
"16518",3,480.92,"Low Value"
"16519",2,215.08,"Low Value"
"16520",4,1036.62,"High Value"
"16523",28,9295.67,"High Value"
"16525",29,11895.57,"High Value"
"16526",1,290.36,"Low Value"
"16527",1,228.06,"Low Value"
"16528",1,244.41,"Low Value"
"16529",1,455.25,"Low Value"
"16531",7,1244.59,"High Value"
"16532",3,6748.80,"High Value"
"16533",5,1026.94,"High Value"
"16535",1,593.75,"Mid Value"
"16536",2,539.02,"Mid Value"
"16539",4,1388.81,"High Value"
"16542",1,119.62,"Low Value"
"16545",1,339.30,"Low Value"
"16546",3,-95.93,"Low Value"
"16549",10,4154.64,"High Value"
"16550",9,2266.25,"High Value"
"16551",3,922.12,"Mid Value"
"16552",2,379.73,"Low Value"
"16553",14,5664.57,"High Value"
"16554",7,641.55,"Mid Value"
"16555",2,285.89,"Low Value"
"16556",7,3313.79,"High Value"
"16557",2,281.85,"Low Value"
"16558",24,8257.04,"High Value"
"16560",3,816.51,"Mid Value"
"16561",2,511.12,"Mid Value"
"16563",1,1077.74,"High Value"
"16565",1,173.70,"Low Value"
"16566",6,614.01,"Mid Value"
"16567",2,865.60,"Mid Value"
"16569",1,124.20,"Low Value"
"16570",15,3622.95,"High Value"
"16571",5,1285.22,"High Value"
"16572",4,999.70,"Mid Value"
"16573",4,648.41,"Mid Value"
"16574",1,451.44,"Low Value"
"16579",1,-30.60,"Low Value"
"16581",2,70.44,"Low Value"
"16582",1,313.62,"Low Value"
"16583",1,233.45,"Low Value"
"16584",3,908.03,"Mid Value"
"16586",1,463.95,"Low Value"
"16587",1,225.15,"Low Value"
"16589",3,459.24,"Low Value"
"16591",1,213.50,"Low Value"
"16592",19,4073.28,"High Value"
"16593",3,330.03,"Low Value"
"16594",1,181.09,"Low Value"
"16595",1,360.16,"Low Value"
"16596",2,250.15,"Low Value"
"16597",1,90.04,"Low Value"
"16598",2,140.70,"Low Value"
"16600",6,813.52,"Mid Value"
"16601",1,244.80,"Low Value"
"16602",2,494.73,"Low Value"
"16603",2,482.47,"Low Value"
"16607",16,3038.67,"High Value"
"16609",9,5450.96,"High Value"
"16610",1,75.66,"Low Value"
"16611",2,120.99,"Low Value"
"16612",4,1187.66,"High Value"
"16613",1,618.59,"Mid Value"
"16614",1,506.19,"Mid Value"
"16616",2,500.42,"Mid Value"
"16617",1,151.85,"Low Value"
"16618",6,2630.64,"High Value"
"16619",2,204.41,"Low Value"
"16620",2,178.96,"Low Value"
"16621",4,813.48,"Mid Value"
"16623",1,129.45,"Low Value"
"16624",2,810.57,"Mid Value"
"16625",1,333.08,"Low Value"
"16626",20,4379.65,"High Value"
"16627",1,322.80,"Low Value"
"16628",6,2183.04,"High Value"
"16629",2,417.73,"Low Value"
"16633",7,2878.15,"High Value"
"16634",2,217.90,"Low Value"
"16637",5,1124.59,"High Value"
"16638",11,1676.47,"High Value"
"16639",4,1169.38,"High Value"
"16641",1,231.10,"Low Value"
"16642",3,679.83,"Mid Value"
"16643",1,487.51,"Low Value"
"16644",2,833.78,"Mid Value"
"16647",2,214.06,"Low Value"
"16648",2,270.86,"Low Value"
"16650",1,518.42,"Mid Value"
"16652",11,6654.26,"High Value"
"16653",3,1166.92,"High Value"
"16654",5,594.97,"Mid Value"
"16655",6,3794.52,"High Value"
"16656",21,8568.24,"High Value"
"16657",4,933.62,"Mid Value"
"16658",1,123.24,"Low Value"
"16659",1,39.12,"Low Value"
"16660",5,810.45,"Mid Value"
"16665",1,135.40,"Low Value"
"16666",1,118.98,"Low Value"
"16667",2,570.13,"Mid Value"
"16668",6,306.72,"Low Value"
"16669",4,1370.87,"High Value"
"16670",17,4022.46,"High Value"
"16671",3,1692.27,"High Value"
"16672",23,8093.59,"High Value"
"16674",2,319.61,"Low Value"
"16676",5,1558.72,"High Value"
"16678",17,3013.83,"High Value"
"16679",1,129.75,"Low Value"
"16680",1,183.70,"Low Value"
"16681",6,1770.34,"High Value"
"16682",5,1028.00,"High Value"
"16684",31,65892.08,"High Value"
"16685",2,324.24,"Low Value"
"16686",9,3043.48,"High Value"
"16688",4,1260.86,"High Value"
"16689",3,303.26,"Low Value"
"16690",3,208.63,"Low Value"
"16692",2,1276.00,"High Value"
"16693",2,482.01,"Low Value"
"16696",4,657.90,"Mid Value"
"16697",1,112.75,"Low Value"
"16698",2,1998.00,"High Value"
"16700",17,5040.00,"High Value"
"16701",18,5150.27,"High Value"
"16705",29,13946.13,"High Value"
"16706",3,531.35,"Mid Value"
"16708",1,656.63,"Mid Value"
"16709",5,3029.87,"High Value"
"16710",10,2483.04,"High Value"
"16711",5,1651.03,"High Value"
"16712",11,3645.43,"High Value"
"16713",21,6840.23,"High Value"
"16714",4,911.53,"Mid Value"
"16715",1,301.72,"Low Value"
"16716",3,319.80,"Low Value"
"16717",9,3278.36,"High Value"
"16718",1,623.75,"Mid Value"
"16719",8,1773.92,"High Value"
"16720",1,155.24,"Low Value"
"16721",1,292.47,"Low Value"
"16722",16,4711.21,"High Value"
"16723",2,589.15,"Mid Value"
"16725",8,775.07,"Mid Value"
"16726",5,1382.02,"High Value"
"16727",1,272.82,"Low Value"
"16728",4,1054.67,"High Value"
"16729",26,7076.28,"High Value"
"16730",4,702.79,"Mid Value"
"16732",1,603.75,"Mid Value"
"16734",3,650.51,"Mid Value"
"16735",7,2269.21,"High Value"
"16737",1,417.60,"Low Value"
"16738",1,3.75,"Low Value"
"16739",2,312.55,"Low Value"
